ID	Notes	Scaffold	sgRNA1_ID	Gene1	sgRNA2_ID	Gene2	sgRNA1_Class	sgRNA2_Class	vector_class
DG0000236	GIpairs	Wildtype	1167699490	KLK12	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000237	GIpairs	Wildtype	1058273241	CYLC2	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000238	GIpairs	Wildtype	1058273241	CYLC2	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000239	GIpairs	Wildtype	1058273241	CYLC2	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000240	GIpairs	Wildtype	1058273241	CYLC2	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000241	GIpairs	Wildtype	979584041	ADAD1	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000242	GIpairs	Wildtype	979584041	ADAD1	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000243	GIpairs	Wildtype	979584041	ADAD1	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000244	GIpairs	Wildtype	979584041	ADAD1	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000245	GIpairs	Wildtype	1058273326	CYLC2	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000246	GIpairs	Wildtype	1058273326	CYLC2	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000247	GIpairs	Wildtype	1058273326	CYLC2	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000248	GIpairs	Wildtype	1058273326	CYLC2	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000249	GIpairs	Wildtype	1167699476	KLK12	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000250	GIpairs	Wildtype	1167699476	KLK12	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000251	GIpairs	Wildtype	1167699476	KLK12	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000252	GIpairs	Wildtype	1167699476	KLK12	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000253	GIpairs	Wildtype	979582957	ADAD1	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000254	GIpairs	Wildtype	979582957	ADAD1	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000255	GIpairs	Wildtype	979582957	ADAD1	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000256	GIpairs	Wildtype	979582957	ADAD1	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000257	GIpairs	Wildtype	1033379492	BRAF	1171954487	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000258	GIpairs	Wildtype	1033379492	BRAF	1171954485	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000259	GIpairs	Wildtype	1033379492	BRAF	1171954488	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000260	GIpairs	Wildtype	1033379492	BRAF	1171953338	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000261	GIpairs	Wildtype	1033379562	BRAF	1171954487	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000262	GIpairs	Wildtype	1033379562	BRAF	1171954485	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000263	GIpairs	Wildtype	1033379562	BRAF	1171954488	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000264	GIpairs	Wildtype	1033379562	BRAF	1171953338	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000265	GIpairs	Wildtype	1033379490	BRAF	1171954487	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000266	GIpairs	Wildtype	1033379490	BRAF	1171954485	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000267	GIpairs	Wildtype	1033379490	BRAF	1171954488	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000268	GIpairs	Wildtype	1033379490	BRAF	1171953338	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000269	GIpairs	Wildtype	1033390638	BRAF	1171954487	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000270	GIpairs	Wildtype	1033390638	BRAF	1171954485	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000271	GIpairs	Wildtype	1033390638	BRAF	1171954488	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000272	GIpairs	Wildtype	1033390638	BRAF	1171953338	DEFB123	unclassified	non-essential	unclassified + non-essential
DG0000273	GIpairs	Wildtype	1167699490	KLK12	1171954487	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000274	GIpairs	Wildtype	1167699490	KLK12	1171954485	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000275	GIpairs	Wildtype	1167699490	KLK12	1171954488	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000276	GIpairs	Wildtype	1167699490	KLK12	1171953338	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000277	GIpairs	Wildtype	1058273241	CYLC2	1171954487	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000278	GIpairs	Wildtype	1058273241	CYLC2	1171954485	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000279	GIpairs	Wildtype	1058273241	CYLC2	1171954488	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000280	GIpairs	Wildtype	1058273241	CYLC2	1171953338	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000281	GIpairs	Wildtype	979584041	ADAD1	1171954487	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000282	GIpairs	Wildtype	979584041	ADAD1	1171954485	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000283	GIpairs	Wildtype	979584041	ADAD1	1171954488	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000284	GIpairs	Wildtype	979584041	ADAD1	1171953338	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000285	GIpairs	Wildtype	1058273326	CYLC2	1171954487	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000286	GIpairs	Wildtype	1058273326	CYLC2	1171954485	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000287	GIpairs	Wildtype	1058273326	CYLC2	1171954488	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000288	GIpairs	Wildtype	1058273326	CYLC2	1171953338	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000289	GIpairs	Wildtype	1167699476	KLK12	1171954487	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000290	GIpairs	Wildtype	1167699476	KLK12	1171954485	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000291	GIpairs	Wildtype	1167699476	KLK12	1171954488	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000292	GIpairs	Wildtype	1167699476	KLK12	1171953338	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000293	GIpairs	Wildtype	979582957	ADAD1	1171954487	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000294	GIpairs	Wildtype	979582957	ADAD1	1171954485	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000295	GIpairs	Wildtype	979582957	ADAD1	1171954488	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000296	GIpairs	Wildtype	979582957	ADAD1	1171953338	DEFB123	non-essential	non-essential	non-essential + non-essential
DG0000297	GIpairs	Wildtype	1033379492	BRAF	1150097638	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000298	GIpairs	Wildtype	1033379492	BRAF	1150097929	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000299	GIpairs	Wildtype	1033379492	BRAF	1150099115	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000300	GIpairs	Wildtype	1033379492	BRAF	1150097935	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000301	GIpairs	Wildtype	1033379562	BRAF	1150097638	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000302	GIpairs	Wildtype	1033379562	BRAF	1150097929	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000303	GIpairs	Wildtype	1033379562	BRAF	1150099115	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000304	GIpairs	Wildtype	1033379562	BRAF	1150097935	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000305	GIpairs	Wildtype	1033379490	BRAF	1150097638	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000306	GIpairs	Wildtype	1033379490	BRAF	1150097929	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000307	GIpairs	Wildtype	1033379490	BRAF	1150099115	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000308	GIpairs	Wildtype	1033379490	BRAF	1150097935	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000309	GIpairs	Wildtype	1033390638	BRAF	1150097638	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000310	GIpairs	Wildtype	1033390638	BRAF	1150097929	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000311	GIpairs	Wildtype	1033390638	BRAF	1150099115	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000312	GIpairs	Wildtype	1033390638	BRAF	1150097935	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0000313	GIpairs	Wildtype	1167699490	KLK12	1150097638	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000314	GIpairs	Wildtype	1167699490	KLK12	1150097929	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000315	GIpairs	Wildtype	1167699490	KLK12	1150099115	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000316	GIpairs	Wildtype	1167699490	KLK12	1150097935	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000317	GIpairs	Wildtype	1058273241	CYLC2	1150097638	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000318	GIpairs	Wildtype	1058273241	CYLC2	1150097929	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000319	GIpairs	Wildtype	1058273241	CYLC2	1150099115	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000320	GIpairs	Wildtype	1058273241	CYLC2	1150097935	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000321	GIpairs	Wildtype	979584041	ADAD1	1150097638	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000322	GIpairs	Wildtype	979584041	ADAD1	1150097929	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000323	GIpairs	Wildtype	979584041	ADAD1	1150099115	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000324	GIpairs	Wildtype	979584041	ADAD1	1150097935	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000325	GIpairs	Wildtype	1058273326	CYLC2	1150097638	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000326	GIpairs	Wildtype	1058273326	CYLC2	1150097929	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000327	GIpairs	Wildtype	1058273326	CYLC2	1150099115	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000328	GIpairs	Wildtype	1058273326	CYLC2	1150097935	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000329	GIpairs	Wildtype	1167699476	KLK12	1150097638	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000330	GIpairs	Wildtype	1167699476	KLK12	1150097929	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000331	GIpairs	Wildtype	1167699476	KLK12	1150099115	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000332	GIpairs	Wildtype	1167699476	KLK12	1150097935	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000333	GIpairs	Wildtype	979582957	ADAD1	1150097638	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000334	GIpairs	Wildtype	979582957	ADAD1	1150097929	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000335	GIpairs	Wildtype	979582957	ADAD1	1150099115	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000336	GIpairs	Wildtype	979582957	ADAD1	1150097935	EFCAB3	non-essential	non-essential	non-essential + non-essential
DG0000337	GIpairs	Wildtype	1033379492	BRAF	932106355	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000338	GIpairs	Wildtype	1033379492	BRAF	932106410	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000339	GIpairs	Wildtype	1033379492	BRAF	932106402	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000340	GIpairs	Wildtype	1033379492	BRAF	932106721	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000341	GIpairs	Wildtype	1033379562	BRAF	932106355	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000342	GIpairs	Wildtype	1033379562	BRAF	932106410	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000343	GIpairs	Wildtype	1033379562	BRAF	932106402	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000344	GIpairs	Wildtype	1033379562	BRAF	932106721	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000345	GIpairs	Wildtype	1033379490	BRAF	932106355	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000346	GIpairs	Wildtype	1033379490	BRAF	932106410	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000347	GIpairs	Wildtype	1033379490	BRAF	932106402	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000348	GIpairs	Wildtype	1033379490	BRAF	932106721	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000349	GIpairs	Wildtype	1033390638	BRAF	932106355	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000350	GIpairs	Wildtype	1033390638	BRAF	932106410	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000351	GIpairs	Wildtype	1033390638	BRAF	932106402	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000352	GIpairs	Wildtype	1033390638	BRAF	932106721	GKN2	unclassified	non-essential	unclassified + non-essential
DG0000353	GIpairs	Wildtype	1167699490	KLK12	932106355	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000354	GIpairs	Wildtype	1167699490	KLK12	932106410	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000355	GIpairs	Wildtype	1167699490	KLK12	932106402	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000356	GIpairs	Wildtype	1167699490	KLK12	932106721	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000357	GIpairs	Wildtype	1058273241	CYLC2	932106355	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000358	GIpairs	Wildtype	1058273241	CYLC2	932106410	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000359	GIpairs	Wildtype	1058273241	CYLC2	932106402	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000360	GIpairs	Wildtype	1058273241	CYLC2	932106721	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000361	GIpairs	Wildtype	979584041	ADAD1	932106355	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000362	GIpairs	Wildtype	979584041	ADAD1	932106410	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000363	GIpairs	Wildtype	979584041	ADAD1	932106402	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000364	GIpairs	Wildtype	979584041	ADAD1	932106721	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000365	GIpairs	Wildtype	1058273326	CYLC2	932106355	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000366	GIpairs	Wildtype	1058273326	CYLC2	932106410	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000367	GIpairs	Wildtype	1058273326	CYLC2	932106402	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000368	GIpairs	Wildtype	1058273326	CYLC2	932106721	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000369	GIpairs	Wildtype	1167699476	KLK12	932106355	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000370	GIpairs	Wildtype	1167699476	KLK12	932106410	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000371	GIpairs	Wildtype	1167699476	KLK12	932106402	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000372	GIpairs	Wildtype	1167699476	KLK12	932106721	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000373	GIpairs	Wildtype	979582957	ADAD1	932106355	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000374	GIpairs	Wildtype	979582957	ADAD1	932106410	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000375	GIpairs	Wildtype	979582957	ADAD1	932106402	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000376	GIpairs	Wildtype	979582957	ADAD1	932106721	GKN2	non-essential	non-essential	non-essential + non-essential
DG0000377	GIpairs	Wildtype	1033379492	BRAF	1151632690	GRB2	unclassified	unclassified	unclassified + unclassified
DG0000378	GIpairs	Wildtype	1033379492	BRAF	1151634139	GRB2	unclassified	unclassified	unclassified + unclassified
DG0000379	GIpairs	Wildtype	1033379492	BRAF	1151634133	GRB2	unclassified	unclassified	unclassified + unclassified
DG0000380	GIpairs	Wildtype	1033379492	BRAF	1151634136	GRB2	unclassified	unclassified	unclassified + unclassified
DG0000381	GIpairs	Wildtype	1033379562	BRAF	1151632690	GRB2	unclassified	unclassified	unclassified + unclassified
DG0000382	GIpairs	Wildtype	1033379562	BRAF	1151634139	GRB2	unclassified	unclassified	unclassified + unclassified
DG0000383	GIpairs	Wildtype	1033379562	BRAF	1151634133	GRB2	unclassified	unclassified	unclassified + unclassified
